Rank	Taxonpath	Taxon	X018	X058	X134	X074	X089	X081	X106	X004	X069	X053	X132	X111	X131	X124	X085	X055	X016	X033	X023	X013	X001	X044	X066	X003	X040	X106b	X048	X127	X110	X107	X091	X026	X082	X076	X037	X130	X010	X092	X108b	X070	X075	X098	X122	X056	X068	X095	X090	X063	X137	X102	X133	X103	X120	X060	X087	X078	X114	X030	X042	X065	X009	X031	X104	X036	X135	X071	X006	X043	X099	X080	X136	X054	X117	X084	X041	X118	X049	X125	X046	X096b	X038	X007	X100b	X022	X105	X051	X093	X011	X012	X112b	X014	X086	X079	X021	X059	X020	X002	X039	X123	X121	X034	X005	X113	X035	X027	X128	X064	X032	X029	X096	X052	X045	X115	X015	X119	X094b	X116	X077	X047	X025	X109	X072	X024	X110b	X098b	X100	X017	X126	X101	X092b	X094	X112	X062	X008	X067	X057	X090b	X083	X028	X061	X019	X104b	X073	X050	X097	X108	X102b	X088	X129
species	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina leadbeateri	Chrysochromulina leadbeateri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina sp.	Chrysochromulina sp.	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	8	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	1	0	0	7	0	1	1	0	0	2	0	1	13	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	5	0	4	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	2	0	2	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0
species	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Prymnesiaceae X;Prymnesiaceae X sp.	Prymnesiaceae X sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
species	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiophyceae Clade B4;Prymnesiophyceae Clade B4 X;Prymnesiophyceae Clade B4 X sp.	Prymnesiophyceae Clade B4 X sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
species	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Prymnesiophyceae;Prymnesiophyceae Clade D;Prymnesiophyceae Clade D X;Prymnesiophyceae Clade D XX;Prymnesiophyceae Clade D XX sp.	Prymnesiophyceae Clade D XX sp.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
species	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Prymnesiophyceae;Prymnesiophyceae Clade E;Prymnesiophyceae Clade E X;Prymnesiophyceae Clade E XX;Prymnesiophyceae Clade E XX sp.	Prymnesiophyceae Clade E XX sp.	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Main genome;Eukaryota;Hacrobia;Katablepharidophyta kingdom incertae sedis;Katablepharidophyta;Katablepharidaceae class incertae sedis;Katablepharidaceae order incertae sedis;Katablepharidaceae;Katablepharidales;Katablepharidales XX	Katablepharidales XX	0	0	6	0	0	0	4	1	0	0	0	0	0	0	0	0	0	12	0	0	1	35	0	11	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	3	0	1	0	0	0	15	0	2	23	0	0	1	0	0	0	0	1	5	17	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	9	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	1	0	3	0	1
species	Main genome;Eukaryota;Hacrobia;Picozoa kingdom incertae sedis;Picozoa;Picozoa X;Picozoa XX;Picozoa XXX;Picozoa XXXX;Picozoa XXXX sp.	Picozoa XXXX sp.	0	20	0	0	0	1	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	0	26	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	1	0	0	0	11	0	0	0	0	0
species	Main genome;Archaea;Archaea (superkingdom);Euryarchaea sensu lato superphylum;Halobacterota;Halobacteria;Halobacterales;Haloferacaceae;Halobellus;Halobellus rufus	Halobellus rufus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Chloroplast;Eukaryota (Chloroplast);SAR (Chloroplast);Stramenopiles (Chloroplast);Ochrophyta (Chloroplast);Chrysophyceae (Chloroplast);Chrysophyceae X (Chloroplast);Chrysophyceae Clade C (Chloroplast);Ochromonas (Chloroplast);Ochromonas sp. (Chloroplast)	Ochromonas sp. (Chloroplast)	0	0	0	0	0	9	0	0	0	0	0	0	0	20	0	0	0	5	0	0	0	78	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	22	0	0	0	0	17	0	0	0	0	0	0	0	14	0	55	17	0	0	57	0	0	0	0	0	43	0	47	2	0	0	4	31	0	0	83	0	0	16	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	48	33	15	0	0	3	0	0	0	14	42	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	169	0	24	0	0	0	0	0	0	0	0
species	Chloroplast;Eukaryota (Chloroplast);SAR (Chloroplast);Stramenopiles (Chloroplast);Ochrophyta (Chloroplast);Dictyochophyceae (Chloroplast);Dictyochophyceae X (Chloroplast);Dictyochophyceae XX (Chloroplast);Dictyochophyceae XXX (Chloroplast);Dictyochophyceae XXX sp. (Chloroplast)	Dictyochophyceae XXX sp. (Chloroplast)	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	49	1	27	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	43	0	0	0	0	0	0	0	0	321	0	0	0	0	0	3	0	0	0	0	21	0	16	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	18	0	0	0	0	0	0	96	0	0	3	0	0	0	78	0	67	0	0	0	0	7	1	0	0	57	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	15	0	0	0	0
species	Chloroplast;Eukaryota (Chloroplast);SAR (Chloroplast);Stramenopiles (Chloroplast);Ochrophyta (Chloroplast);Dictyochophyceae (Chloroplast);Dictyochophyceae X (Chloroplast);Pedinellales (Chloroplast);Mesopedinella (Chloroplast);Mesopedinella arctica (Chloroplast)	Mesopedinella arctica (Chloroplast)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	3	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	44	0	0	2	0	91	0	0	0	42	0	0	0	0	0	0	3	0	0	0	20	0	123	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	3	0	0	4	0	0	9	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
species	Chloroplast;Eukaryota (Chloroplast);SAR (Chloroplast);Stramenopiles (Chloroplast);Ochrophyta (Chloroplast);Pelagophyceae (Chloroplast);Sarcinochrysidales (Chloroplast);Sarcinochrysidaceae (Chloroplast);Ankylochrysis (Chloroplast);Ankylochrysis sp. (Chloroplast)	Ankylochrysis sp. (Chloroplast)	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Chloroplast;Eukaryota (Chloroplast);SAR (Chloroplast);Stramenopiles (Chloroplast);Ochrophyta (Chloroplast);Pelagophyceae (Chloroplast);Sarcinochrysidales (Chloroplast);Sarcinochrysidaceae (Chloroplast);Sarcinochrysidaceae X (Chloroplast);Sarcinochrysidaceae X sp. (Chloroplast)	Sarcinochrysidaceae X sp. (Chloroplast)	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Chloroplast;Eukaryota (Chloroplast);SAR (Chloroplast);Stramenopiles (Chloroplast);Ochrophyta (Chloroplast);Pinguiophyceae (Chloroplast);Pinguiochrysidales (Chloroplast);Pinguiochrysidaceae (Chloroplast);Phaeomonas (Chloroplast);Phaeomonas sp. (Chloroplast)	Phaeomonas sp. (Chloroplast)	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	27	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	32	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
species	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Chlorophyta (Chloroplast);Chlorodendrophyceae (Chloroplast);Chlorodendrales (Chloroplast);Chlorodendraceae (Chloroplast);Tetraselmis (Chloroplast) (Chlorodendraceae (Chloroplast));Tetraselmis sp. (Chloroplast)	Tetraselmis sp. (Chloroplast)	46	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	3	0	71	0	0	1	0	0	0	0	2	76	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0
species	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Chlorophyta (Chloroplast);Mamiellophyceae (Chloroplast);Mamiellales (Chloroplast);Mamiellaceae (Chloroplast);Mamiella (Chloroplast);Mamiella sp. (Chloroplast)	Mamiella sp. (Chloroplast)	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	4	0	0	18	0	3	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	20	0	0	41	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	4	0	0	2	0	0	0	5	0	0	21	62	0	0	1	49	0	0	0	0	135	0	0	0	13	0	0	0	0	16	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	343
species	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Chlorophyta (Chloroplast);Prasino-Clade-9 (Chloroplast);Prasino-Clade-9 X (Chloroplast);Prasino-Clade-9 XX (Chloroplast);Prasino-Clade-9 XXX (Chloroplast);Prasino-Clade-9 XXX sp. (Chloroplast)	Prasino-Clade-9 XXX sp. (Chloroplast)	0	0	0	0	0	0	1	71	13	0	0	0	0	0	0	0	0	0	0	0	26	0	0	16	0	0	0	0	0	0	13	0	0	0	0	0	0	0	10	1	0	0	0	0	4	16	13	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	10	0	1	0	0	0	0	0	0	11	0	0	0	2	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	238	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	1	11	0	0
species	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Chlorophyta (Chloroplast);Pyramimonadophyceae (Chloroplast);Pyramimonadales (Chloroplast);Pterospermaceae (Chloroplast);Pterosperma (Chloroplast);Pterosperma cristatum (Chloroplast)	Pterosperma cristatum (Chloroplast)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Chlorophyta (Chloroplast);Pyramimonadophyceae (Chloroplast);Pyramimonadales (Chloroplast);Pyramimonadaceae (Chloroplast);Pyramimonas (Chloroplast) (Pyramimonadaceae (Chloroplast));Pyramimonas sp. (Chloroplast)	Pyramimonas sp. (Chloroplast)	0	264	172	0	0	0	0	0	0	23	0	0	0	0	0	147	0	0	0	0	0	0	34	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	26	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	257	0	3	2	0	0	0	376	0	0	0	0	0	0	0	0	0
strain	Main genome;Eukaryota;Amorphea;Apusozoa;Hilomonadea;Planomonadida class incertae sedis;Planomonadida order incertae sedis;Planomonadida;Planomonadidae;Planomonadidae Group-1 X;Planomonadidae Group-1 X sp.	Planomonadidae Group-1 X sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
strain	Main genome;Eukaryota;Archaeplastida;Chloroplastida;Embryophyta;eudicotyledons;Apiales;Apiaceae;Scandiceae;Daucus;Daucus sect. Daucus	Daucus sect. Daucus	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
strain	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I X;Dino-Group-I XX;Dino-Group-I XX sp.	Dino-Group-I XX sp.	0	0	0	0	0	0	29	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
strain	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1 X;Dino-Group-I-Clade-1 X sp.	Dino-Group-I-Clade-1 X sp.	0	2	0	2	0	26	12	14	13	5	0	18	0	3	2	0	0	0	0	0	9	1	0	11	0	3	25	0	5	11	21	0	36	0	0	0	2	0	0	18	0	44	5	5	5	47	3	22	0	14	0	14	9	1	10	28	0	0	0	8	10	0	2	0	6	9	19	13	48	30	0	1	3	0	0	5	15	9	0	0	0	7	1	0	0	0	0	3	23	4	1	0	59	0	6	0	13	0	10	19	1	14	0	2	0	0	3	7	1	0	4	0	10	0	3	3	1	0	0	0	0	42	0	6	7	0	0	0	0	0	12	6	0	8	4	0	1	57	0	0	9	1	3	13	1	0	7	0	9
strain	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2 X;Dino-Group-I-Clade-2 X sp.	Dino-Group-I-Clade-2 X sp.	0	0	0	0	0	0	68	15	0	0	1	31	4	0	0	0	0	0	0	15	2	0	0	0	0	55	0	0	30	33	0	0	0	0	0	0	23	0	28	0	0	18	0	0	0	5	0	0	0	32	0	7	16	0	0	0	18	0	0	0	3	0	1	0	0	0	0	0	35	0	0	0	17	0	0	27	0	0	0	0	0	0	0	0	0	0	0	1	2	26	0	0	11	11	0	0	4	0	0	0	0	0	15	0	0	4	0	0	0	0	0	0	4	0	38	1	6	0	0	0	29	0	2	19	9	0	0	0	0	0	0	15	0	5	0	0	0	0	0	0	0	0	0	0	0	35	16	0	4
strain	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5 X;Dino-Group-I-Clade-5 X sp.	Dino-Group-I-Clade-5 X sp.	0	0	3	0	1	4	21	28	0	0	13	6	0	0	25	0	0	0	0	0	5	0	0	16	2	23	0	0	7	5	0	0	10	0	0	0	0	0	0	0	0	45	3	0	0	4	0	5	1	45	4	23	91	0	5	18	1	0	0	0	10	0	1	2	15	0	0	2	67	13	4	0	0	7	0	2	0	0	0	1	2	0	4	0	0	0	21	1	11	21	0	10	9	0	0	0	32	0	0	25	0	0	0	0	0	0	0	9	5	0	0	0	0	34	10	4	4	0	2	0	0	0	1	5	10	6	0	0	1	0	6	26	0	6	0	0	0	0	0	0	0	0	3	0	0	0	15	15	0
strain	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-6;Dino-Group-I-Clade-6 X;Dino-Group-I-Clade-6 X sp.	Dino-Group-I-Clade-6 X sp.	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
strain	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-8;Dino-Group-I-Clade-8 X;Dino-Group-I-Clade-8 X sp.	Dino-Group-I-Clade-8 X sp.	0	0	0	0	0	0	27	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	17	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	5	2	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0
strain	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II X;Dino-Group-II XX;Dino-Group-II XX sp.	Dino-Group-II XX sp.	0	0	0	1	0	0	0	37	1	0	0	6	0	0	0	0	0	0	0	9	0	1	0	4	0	1	0	0	4	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	22	0	15	0	11	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	15	15	1	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	1	0	0	0	0	0	1	1	0	0	0	4	4	0	0	0	0	0	0	0	0	0	4	0	0	0	7	0	8	0	0	0	0	0	0	0	0	1	0	0	1	6	2	0
strain	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1 X;Dino-Group-II-Clade-1 X sp.	Dino-Group-II-Clade-1 X sp.	0	0	0	0	0	2	0	0	0	15	0	0	0	0	0	0	0	1	0	4	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	10	0	0	3	1	0	0	0	0	1	0	0	0	0	5	0	16	0	0	4	29	0	0	5	0	0	0	0	0	40	9	3	0	0	0	0	0	0	82	0	0	0	4	0	0	0	0	0	0	1	2	0	0	0	7	2	26	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	12	0	0	0	0	7	0	0	0
